customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,charge_per_tenure,Churn
5567-GZKQY,58,1,2,3,20.3,1131.5,19.50862068965517,0
1222-LRYKO,6,1,0,1,26.35,184.05,30.675,0
2320-JRSDE,1,1,0,0,19.9,19.9,19.9,1
2087-QAREY,22,1,0,1,54.7,1178.75,53.57954545454545,0
0601-WZHJF,14,0,0,0,46.35,667.7,47.69285714285714,1
4423-JWZJN,64,1,1,3,90.25,5629.15,87.95546875,0
5143-WMWOG,1,1,0,0,19.95,19.95,19.95,1
6490-FGZAT,6,1,0,1,20.65,109.3,18.216666666666665,0
5393-RXQSZ,1,1,0,0,79.6,79.6,79.6,1
7452-FOLON,39,1,1,2,25.45,958.45,24.575641025641026,0
2320-TZRRH,20,1,1,1,19.5,403.15,20.1575,0
0231-LXVAP,1,1,0,0,75.9,75.9,75.9,1
9444-JTXHZ,1,1,0,0,76.2,76.2,76.2,1
4942-VZZOM,64,1,1,3,66.15,4392.5,68.6328125,0
5510-BOIUJ,1,1,0,1,19.25,19.25,19.25,1
7502-BNYGS,46,1,0,3,69.1,3168.0,68.8695652173913,0
4291-HYEBC,28,0,1,0,39.1,1096.6,39.16428571428571,0
6147-CBCRA,33,1,0,1,20.05,669.45,20.28636363636364,0
6047-SUHPR,39,1,1,0,59.8,2343.85,60.09871794871795,0
4471-KXAUH,42,1,0,0,84.3,3588.4,85.43809523809524,1
9752-ZNQUT,1,1,0,0,48.6,48.6,48.6,0
7638-QVMVY,7,1,0,0,79.0,522.95,74.70714285714287,1
1576-PFZIW,70,1,2,3,105.35,7511.9,107.31285714285714,0
5666-MBJPT,65,1,2,2,25.1,1725.0,26.53846153846154,0
7312-XSBAT,1,1,0,0,49.75,49.75,49.75,0
3096-GKWEB,18,1,0,0,94.75,1691.9,93.99444444444445,0
2371-JQHZZ,24,1,0,0,93.0,2248.05,93.66875,0
0674-GCDXG,63,1,2,2,71.9,4479.2,71.0984126984127,0
1121-QSIVB,44,1,1,1,77.55,3471.1,78.88863636363637,0
4396-KLSEH,4,1,0,0,19.85,63.0,15.75,0
3244-DCJWY,1,1,0,0,70.25,70.25,70.25,1
2824-MYYBN,37,1,0,0,95.25,3314.15,89.57162162162163,0
0875-CABNR,10,1,0,3,84.6,865.55,86.55499999999999,1
6345-HOVES,34,0,0,2,25.05,852.7,25.079411764705885,0
8318-LCNBW,35,0,1,3,53.15,1930.9,55.16857142857143,0
6469-QJKZW,4,1,0,0,20.15,91.4,22.85,0
0147-ESWWR,39,1,0,0,101.25,3949.15,101.26025641025642,0
1217-VASWC,43,1,1,2,100.55,4304.0,100.09302325581395,0
7812-FZHPE,17,1,0,1,24.1,409.9,24.11176470588235,1
6370-ZVHDV,61,1,2,2,25.3,1554.9,25.49016393442623,0
5915-DGNVC,49,1,1,0,71.8,3472.05,70.85816326530613,0
6260-XLACS,4,1,1,1,19.7,117.8,29.45,0
3566-CAAYU,64,0,2,0,49.85,3210.35,50.16171875,0
4983-CCWMC,3,1,0,1,69.6,207.4,69.13333333333334,0
9103-CXVOK,1,1,0,0,19.75,19.75,19.75,0
2896-TBNBE,40,1,1,0,80.8,3132.75,78.31875,0
4797-AXPXK,1,1,0,0,60.0,60.0,60.0,1
5229-PRWKT,8,1,0,0,86.55,649.65,81.20625,1
6982-UQZLY,1,1,0,1,20.85,20.85,20.85,1
2522-WLNSF,34,1,1,2,64.2,2106.3,61.95,0
3841-CONLJ,1,0,0,0,35.0,35.0,35.0,0
5057-LCOUI,39,0,0,0,50.75,2011.4,51.57435897435898,1
0193-ESZXP,58,1,1,3,105.5,6205.5,106.99137931034483,1
4475-NVTLU,45,1,2,0,19.2,903.7,20.082222222222224,0
4369-HTUIF,6,1,0,2,85.15,503.6,83.93333333333334,1
9386-LDCZR,43,1,1,3,90.65,3882.3,90.28604651162792,0
9585-KKMFD,41,1,2,1,20.0,879.8,21.458536585365852,0
5399-ZIMKF,5,1,0,0,74.65,383.65,76.72999999999999,0
0336-KXKFK,72,0,2,3,61.2,4390.25,60.97569444444444,0
5619-XZZKR,4,1,1,1,19.95,68.2,17.05,0
3948-FVVRP,9,1,0,1,54.8,452.8,50.31111111111111,0
5327-XOKKY,72,1,2,3,73.45,5329.0,74.01388888888889,0
0983-TATYJ,33,1,1,1,51.45,1758.9,53.300000000000004,0
1813-JYWTO,72,1,2,2,80.45,5737.6,79.6888888888889,0
0156-FVPTA,22,1,0,0,54.2,1152.7,52.39545454545455,1
1984-FCOWB,70,1,1,0,109.5,7674.55,109.63642857142857,1
0654-HMSHN,21,1,0,0,104.4,2157.95,102.7595238095238,1
6719-OXYBR,15,1,0,0,85.3,1219.85,81.32333333333332,0
3312-ZWLGF,29,1,0,0,79.3,2414.55,83.26034482758621,0
6476-YHMGA,15,1,0,2,76.5,1155.6,77.03999999999999,0
5287-QWLKY,71,1,0,3,105.1,7548.1,106.3112676056338,1
0795-XCCTE,72,1,2,2,25.4,1809.35,25.12986111111111,0
0168-XZKBB,19,1,0,0,86.85,1564.4,82.33684210526316,0
3785-NRHYR,1,1,0,1,19.65,19.65,19.65,0
5196-SGOAK,1,1,0,0,75.7,75.7,75.7,1
4537-DKTAL,2,1,0,0,45.55,84.4,42.2,0
7072-MBHEV,11,1,0,3,78.1,864.85,78.62272727272727,0
5602-BVFMK,12,1,1,1,19.3,228.75,19.0625,0
6297-NOOPG,70,1,2,0,110.5,7752.05,110.74357142857143,0
1891-UAWWU,20,1,0,0,90.8,1951.0,97.55,1
8204-TIFGJ,23,1,0,2,20.3,470.6,20.460869565217394,0
8050-DVOJX,49,1,2,3,81.35,4060.9,82.87551020408164,0
6108-OQZDQ,4,1,0,0,97.95,384.5,96.125,1
0363-QJVFX,32,1,0,3,108.15,3432.9,107.278125,1
8903-XEBGX,2,1,0,0,55.3,108.65,54.325,0
8169-SAEJD,69,0,2,3,56.55,3952.65,57.28478260869565,0
9840-DVNDC,6,1,0,3,80.5,463.05,77.175,1
1089-XZWHH,24,1,2,1,19.7,494.05,20.585416666666667,0
2325-WINES,32,1,1,3,104.05,3416.85,106.7765625,0
6064-ZATLR,27,1,2,2,52.85,1498.65,55.50555555555556,0
3096-JRDSO,27,1,0,2,104.3,2867.75,106.21296296296296,1
7824-PANSQ,58,1,0,2,80.65,4807.35,82.88534482758621,0
8042-JVNFH,1,1,0,1,71.35,71.35,71.35,1
9648-BCHKM,18,1,2,3,24.65,471.35,26.186111111111114,0
2888-ADFAO,47,1,2,2,21.3,1041.8,22.16595744680851,0
8707-HOEDG,70,1,2,0,110.2,7689.8,109.85428571428572,0
3374-LXDEV,13,1,0,0,89.4,1132.35,87.10384615384615,1
4072-IPYLT,36,1,0,3,51.05,1815.0,50.416666666666664,0
7167-PCEYD,67,1,2,1,19.8,1311.3,19.571641791044776,0
4936-YPJNK,10,1,0,1,19.9,199.45,19.945,0
1580-BMCMR,19,1,0,0,87.3,1637.3,86.17368421052632,0
4817-KEQSP,71,1,2,2,19.85,1326.35,18.680985915492958,0
6408-WHTEF,72,1,2,1,89.4,6376.55,88.56319444444445,0
9251-AWQGT,48,1,2,1,20.0,935.9,19.497916666666665,0
8749-CLJXC,1,1,0,1,20.05,20.05,20.05,0
7989-VCQOH,18,1,0,0,83.25,1611.15,89.50833333333334,0
5049-GLYVG,1,1,0,1,20.6,20.6,20.6,1
4199-QHJNM,67,1,2,2,102.9,6989.7,104.32388059701492,0
8882-TLVRW,69,0,2,1,39.1,2779.5,40.28260869565217,0
5883-GTGVD,19,1,0,0,99.95,1931.75,101.67105263157895,1
5135-GRQJV,72,1,2,1,114.5,8331.95,115.7215277777778,0
2384-OVPSA,38,1,2,1,20.2,735.9,19.36578947368421,0
1371-WEPDS,40,1,1,0,55.8,2283.3,57.0825,0
3580-GICBM,61,1,2,1,24.2,1445.2,23.691803278688525,0
4817-QRJSX,10,1,0,3,81.0,818.05,81.80499999999999,1
9730-DRTMJ,32,1,1,3,72.8,2333.05,72.9078125,0
4686-UXDML,21,1,0,3,99.85,1992.55,94.88333333333333,0
3349-ANQNH,59,1,1,0,99.5,5890.0,99.83050847457628,0
2398-YPMUR,13,1,0,0,70.15,916.75,70.51923076923077,1
0932-YIXYU,47,1,2,3,20.25,1029.8,21.91063829787234,0
7480-SPLEF,69,1,2,2,26.0,1796.55,26.03695652173913,0
7636-XUHWW,2,1,0,3,19.9,33.7,16.85,0
1431-CYWMH,22,1,0,2,19.05,454.05,20.638636363636365,0
5937-EORGB,15,1,0,0,96.5,1392.25,92.81666666666666,0
6349-JDHQP,53,1,2,3,19.85,1049.6,19.80377358490566,0
5539-HIVAK,28,1,0,1,25.7,734.6,26.235714285714288,0
5847-MXBEO,22,1,1,1,20.3,475.1,21.595454545454547,0
9985-MWVIX,1,1,0,1,70.15,70.15,70.15,1
4583-PARNH,16,1,0,0,91.55,1540.05,96.253125,0
1116-FRYVH,48,0,2,1,39.4,1978.65,41.221875000000004,0
1421-HCERK,30,1,0,2,105.7,3181.8,106.06,0
9633-XQABV,3,1,0,0,70.25,229.7,76.56666666666666,0
0716-BQNDX,57,1,2,0,93.75,5625.55,98.69385964912281,0
1265-XTECC,68,1,1,3,96.55,6581.9,96.79264705882352,1
1183-CANVH,23,1,1,2,60.0,1347.15,58.571739130434786,0
1972-XMUWV,65,1,2,3,59.8,3808.2,58.58769230769231,0
8679-LZBMD,44,1,1,2,90.65,3974.15,90.32159090909092,0
3407-JMJQQ,71,1,2,2,109.0,7661.8,107.91267605633803,0
6252-DFGTK,37,1,1,3,68.1,2479.25,67.00675675675676,0
1539-LNKHM,12,1,0,1,20.4,266.6,22.21666666666667,0
8645-KOMJQ,69,1,2,2,81.95,5601.4,81.17971014492753,0
0289-IVARM,35,1,0,0,60.55,1982.6,56.645714285714284,0
9761-XUJWD,5,1,0,2,65.6,339.9,67.97999999999999,0
4057-FKCZK,58,1,2,2,82.5,4828.05,83.24224137931034,0
4291-TPNFG,72,1,2,2,82.3,5980.55,83.06319444444445,0
6087-YPWHO,72,1,2,1,68.15,4808.7,66.7875,0
3090-QFUVD,1,1,0,3,20.3,20.3,20.3,0
2237-ZFSMY,39,1,1,0,95.55,3692.85,94.68846153846154,1
1722-LDZJS,53,1,1,3,20.2,1068.15,20.15377358490566,0
1818-ESQMW,27,1,0,0,89.2,2383.6,88.28148148148148,0
4871-JTKJF,1,1,0,0,69.65,69.65,69.65,1
1415-YFWLT,1,1,0,0,89.3,89.3,89.3,1
7401-RUBNK,18,1,0,0,74.8,1438.05,79.89166666666667,0
0506-YLVKJ,46,1,2,1,20.2,917.45,19.944565217391304,0
8661-BOYNW,72,1,2,3,84.4,6096.45,84.67291666666667,0
6711-VTNRE,36,1,0,0,87.55,3078.1,85.50277777777778,1
4815-GBTCD,4,0,0,0,25.15,99.95,24.9875,0
2805-AUFQN,25,1,2,3,19.8,475.2,19.008,0
0980-PVMRC,40,0,0,0,50.85,2036.55,50.91375,0
7233-DRTRF,63,1,0,0,102.4,6444.05,102.28650793650795,0
3500-RMZLT,15,1,0,1,96.3,1426.75,95.11666666666666,1
3873-NFTGI,14,1,0,3,55.5,767.55,54.824999999999996,0
1162-ECVII,72,1,2,2,109.75,7932.5,110.17361111111111,0
7048-GXDAY,39,1,0,0,106.4,4040.65,103.60641025641026,0
8571-ZCMCX,47,0,2,3,60.0,2768.65,58.90744680851064,0
1169-WCVAK,19,1,0,3,88.8,1672.35,88.01842105263158,0
4548-SDBKE,5,1,0,0,85.2,474.8,94.96000000000001,1
8066-POXGX,13,0,0,0,35.1,446.1,34.315384615384616,1
7129-CAKJW,17,1,0,2,80.05,1345.65,79.15588235294118,0
8695-ARGXZ,34,1,0,0,75.55,2425.4,71.33529411764707,0
3570-YUEKJ,42,1,0,0,49.55,2077.95,49.474999999999994,0
4143-OOBWZ,5,1,0,0,81.3,416.3,83.26,1
1555-HAPSU,71,1,2,3,23.9,1663.5,23.429577464788732,0
1697-NVVGY,19,1,0,2,66.4,1286.05,67.68684210526315,0
7854-EKTJL,2,1,0,0,19.6,35.85,17.925,1
8464-EETCQ,57,1,2,3,18.8,1094.35,19.19912280701754,0
2419-FSORS,72,1,2,0,108.4,7719.5,107.21527777777777,0
8132-YPVBX,6,1,0,1,85.95,514.6,85.76666666666667,0
9102-IAYHT,17,1,0,0,85.45,1451.6,85.38823529411764,1
6754-LZUKA,61,1,2,2,80.9,4932.5,80.86065573770492,0
3422-LYEPQ,1,1,0,0,71.0,71.0,71.0,1
8099-MZPUJ,48,1,2,3,111.8,5443.65,113.409375,0
0787-LHDYT,16,1,0,3,20.6,330.25,20.640625,0
2642-DTVCO,9,1,0,0,85.05,746.5,82.94444444444444,1
0374-IOEGQ,3,1,0,0,44.6,122.7,40.9,0
4361-JEIVL,1,1,0,0,44.4,44.4,44.4,1
3197-NNYNB,65,1,2,3,105.1,6631.85,102.02846153846154,0
3396-DKDEL,70,1,2,3,115.15,8250.0,117.85714285714286,0
1752-OZXFY,60,1,1,1,59.8,3561.15,59.3525,0
9066-QRSDU,69,1,1,0,26.3,1763.55,25.558695652173913,0
9112-WSNPU,35,1,0,0,70.55,2419.0,69.11428571428571,0
9867-NNXLC,22,1,0,1,20.05,470.2,21.37272727272727,0
5321-NTRKC,66,1,2,2,79.85,5234.95,79.31742424242424,0
1363-TXLSL,1,1,0,0,70.3,70.3,70.3,1
9507-EXLTT,1,1,0,2,79.35,79.35,79.35,1
3161-GETRM,34,1,0,3,90.05,3097.0,91.08823529411765,0
0402-OAMEN,72,1,2,2,24.45,1709.1,23.737499999999997,0
6933-VLYFX,31,0,1,0,59.95,1848.8,59.63870967741936,0
6754-WKSHP,30,1,1,2,25.35,723.3,24.11,0
9846-GKXAS,9,1,0,2,90.8,809.75,89.97222222222223,1
6017-PPLPX,20,1,0,0,70.45,1470.95,73.5475,1
4976-LNFVV,19,0,0,3,34.3,577.15,30.376315789473683,0
5055-MGMGF,65,1,0,0,105.05,6914.95,106.38384615384615,0
4641-FROLU,30,1,2,1,19.3,602.9,20.096666666666668,0
2862-JVEOY,6,1,1,1,19.15,124.4,20.733333333333334,0
2969-QWUBZ,2,0,0,0,51.4,96.8,48.4,0
9822-BIIGN,53,1,0,0,71.85,3827.9,72.22452830188679,0
2077-MPJQO,7,1,0,0,75.4,533.05,76.14999999999999,0
1534-OULXE,61,1,1,2,49.7,2961.4,48.54754098360656,0
7136-RVDTZ,70,0,1,0,45.25,3264.45,46.635,1
2971-SGAFL,13,1,0,0,78.75,995.35,76.56538461538462,0
1480-IVEVR,35,1,1,2,81.6,2815.25,80.43571428571428,0
2905-KFQUV,2,1,0,3,70.4,154.8,77.4,0
4581-SSPWD,3,1,0,0,75.8,246.3,82.10000000000001,1
3370-HXOPH,3,1,0,0,76.1,257.6,85.86666666666667,0
9391-YZEJW,62,1,1,2,94.0,5757.2,92.85806451612903,0
9958-MEKUC,72,1,2,3,103.95,7517.7,104.4125,0
0281-CNTZX,63,1,2,2,19.95,1234.8,19.599999999999998,0
6927-WTFIV,20,1,0,3,71.3,1389.2,69.46000000000001,1
4118-CEVPF,35,1,1,2,110.8,3836.3,109.60857142857144,0
3398-ZOUAA,21,1,0,0,69.1,1474.75,70.22619047619048,1
9114-VEPUF,62,1,1,0,96.1,6001.45,96.79758064516129,0
7876-BEUTG,15,1,0,1,48.8,720.1,48.00666666666667,0
2338-BQEZT,55,1,0,3,50.55,2832.75,51.50454545454546,0
9873-MNDKV,11,1,0,1,44.65,472.25,42.93181818181818,0
0378-NHQXU,17,1,0,0,88.25,1460.65,85.92058823529412,1
8241-JUIQO,61,1,1,2,19.45,1336.35,21.907377049180326,0
2194-IIQOF,71,1,2,3,89.3,6388.65,89.98098591549295,0
4512-ZUIYL,2,1,0,2,70.0,153.05,76.525,1
9631-RXVJM,35,1,2,1,19.25,677.9,19.36857142857143,0
9584-EXCDZ,17,1,0,2,70.5,1165.6,68.56470588235294,0
7969-AULMZ,21,1,0,0,97.35,2119.5,100.92857142857143,1
5093-FEGLU,47,1,2,2,19.65,921.55,19.607446808510637,0
2621-UDNLU,3,1,0,1,20.85,72.0,24.0,0
7526-IVLYU,3,1,0,1,19.65,68.35,22.78333333333333,0
2428-HYUNX,44,1,2,3,19.35,847.25,19.255681818181817,0
9214-EKVXR,1,1,0,1,44.0,44.0,44.0,0
3410-MHHUM,44,1,1,0,94.4,4295.35,97.62159090909091,0
0568-ONFPC,5,1,0,2,25.9,135.0,27.0,1
0733-VUNUW,24,1,0,2,55.65,1400.55,58.356249999999996,1
4550-EVXNY,1,1,0,0,69.65,69.65,69.65,1
2122-YWVYA,18,1,0,0,75.4,1380.4,76.6888888888889,0
2968-SSGAA,10,1,0,0,100.6,1060.2,106.02000000000001,1
2296-DKZFP,65,1,2,2,71.0,4386.2,67.48,0
4844-JJWUY,1,1,0,0,86.0,86.0,86.0,1
6777-TGHTM,53,1,1,3,106.95,5785.5,109.16037735849056,1
8909-BOLNL,3,1,1,1,21.2,52.05,17.349999999999998,0
6603-YRDCJ,33,1,2,1,61.05,2018.4,61.163636363636364,0
3538-WZPHD,3,0,0,0,29.6,79.45,26.483333333333334,1
3229-USWAR,34,1,1,2,79.95,2727.3,80.21470588235294,0
2138-VFAPZ,14,1,2,1,19.7,263.65,18.832142857142856,0
6131-JLWZM,13,1,0,1,20.3,275.4,21.184615384615384,0
4785-QRJHC,46,0,1,2,59.9,2816.65,61.231521739130436,1
0269-XFESX,23,1,1,1,24.35,538.5,23.41304347826087,0
1709-EJDOX,47,1,2,1,19.75,948.9,20.18936170212766,0
4316-XCSLJ,17,1,0,1,50.3,846.8,49.811764705882354,0
8610-WFCJF,49,1,0,0,95.6,4783.5,97.62244897959184,1
9693-XMUOB,59,0,0,0,50.25,2997.45,50.80423728813559,0
0383-CLDDA,69,1,2,3,85.35,5897.4,85.4695652173913,0
4905-JEFDW,11,0,1,0,41.6,470.6,42.78181818181818,1
2709-UQGNP,10,1,0,1,51.65,524.5,52.45,0
3549-ZTMNH,12,1,2,2,24.0,269.65,22.47083333333333,0
7881-INRLC,45,1,0,3,100.85,4740.0,105.33333333333333,1
8033-ATFAS,39,1,0,1,59.85,2341.5,60.03846153846154,0
1635-NZATJ,71,1,2,3,25.45,1789.65,25.206338028169014,0
0562-HKHML,71,1,2,3,23.9,1626.4,22.907042253521126,0
8277-RVRSV,33,1,1,3,24.15,800.3,24.25151515151515,0
9943-VSZUV,67,1,0,1,75.7,5060.85,75.53507462686568,0
0117-LFRMW,37,0,0,2,40.2,1448.8,39.15675675675676,1
6172-FECYY,49,1,0,0,84.5,4254.85,86.83367346938776,1
7054-ENNGU,9,1,0,1,50.85,466.6,51.84444444444445,0
1455-HFBXA,52,1,2,3,91.6,4627.8,88.99615384615385,0
9402-CXWPL,70,1,1,0,98.9,6838.6,97.69428571428573,0
1628-BIZYP,1,1,0,0,85.0,85.0,85.0,0
1965-AKTSX,14,1,0,0,78.95,1101.85,78.70357142857142,1
0082-LDZUE,1,1,0,1,44.3,44.3,44.3,0
4786-UKSNZ,1,1,0,1,20.2,20.2,20.2,1
5343-SGUBI,52,1,1,1,80.2,4297.6,82.64615384615385,0
0856-NAOES,6,1,0,1,60.9,414.1,69.01666666666667,0
1976-AZZPJ,7,0,0,1,34.2,256.6,36.65714285714286,0
7248-VZQLC,47,1,0,2,85.2,3969.35,84.45425531914893,1
6156-UZDLF,26,1,1,3,87.15,2274.1,87.46538461538461,0
3099-OONVS,25,1,0,0,54.3,1296.8,51.872,0
9500-WBGRP,69,1,2,1,19.1,1268.85,18.389130434782608,0
5183-KLYEM,72,1,2,3,112.75,8192.6,113.78611111111111,0
5144-PQCDZ,4,1,0,1,19.95,59.25,14.8125,0
8514-VZHEB,59,1,2,1,19.5,1147.85,19.45508474576271,0
6625-IUTTT,67,1,2,2,65.55,4361.55,65.09776119402986,0
9355-NPPFS,26,1,0,0,78.8,2006.1,77.1576923076923,0
0068-FIGTF,27,1,1,1,78.2,2078.95,76.99814814814815,0
5965-GGPRW,72,1,2,2,105.25,7609.75,105.69097222222223,0
8035-PWSEV,6,1,0,0,89.25,487.05,81.175,0
2236-HILPA,62,1,2,3,20.65,1218.45,19.65241935483871,0
1840-BIUOG,20,1,1,0,68.7,1416.2,70.81,0
1356-MKYSK,6,1,0,3,78.65,483.3,80.55,0
6080-LNESI,51,1,2,1,24.75,1234.6,24.2078431372549,0
1830-IPXVJ,61,1,2,3,19.75,1311.6,21.501639344262294,0
5828-DWPIL,62,1,0,0,89.1,5618.3,90.61774193548388,0
8398-TBIYD,72,1,2,2,84.7,6185.15,85.9048611111111,0
0011-IGKFF,13,1,0,0,98.0,1237.85,95.21923076923076,1
4192-GORJT,5,1,0,0,94.45,498.1,99.62,1
6496-SLWHQ,3,1,0,0,105.0,294.45,98.14999999999999,1
9912-GVSEQ,26,1,0,0,93.85,2381.55,91.59807692307693,1
2931-FSOHN,13,1,0,0,59.9,788.35,60.642307692307696,0
9418-RUKPH,38,1,2,1,19.95,756.4,19.905263157894737,0
5383-MMTWC,8,1,0,0,84.0,613.4,76.675,1
9971-ZWPBF,34,1,0,0,108.9,3625.2,106.62352941176471,0
4712-AUQZO,18,0,0,1,33.6,550.35,30.575000000000003,0
9711-FJTBX,56,1,1,1,85.85,4793.8,85.60357142857143,0
2908-ZTPNF,36,0,0,2,34.85,1267.2,35.2,0
7240-ETPTR,9,0,0,0,48.75,442.2,49.13333333333333,1
2202-CUYXZ,1,1,0,0,84.85,84.85,84.85,1
5995-OIGLP,12,1,0,1,56.65,654.85,54.57083333333333,1
8421-WZOOW,57,1,0,3,95.3,5567.45,97.67456140350878,0
6261-RCVNS,42,1,1,3,73.9,3160.55,75.25119047619049,1
7951-QKZPL,33,1,2,1,24.5,740.3,22.433333333333334,1
1414-YADCW,70,1,2,2,84.6,5706.2,81.51714285714286,0
8756-RDDLT,68,0,0,0,44.95,3085.35,45.37279411764706,0
2862-PFNIK,1,0,0,0,24.7,24.7,24.7,0
5816-QVHRX,37,1,0,3,100.3,3541.4,95.71351351351352,0
4430-YHXGG,4,1,0,1,25.45,84.2,21.05,0
6888-SBYAI,1,1,0,1,50.7,50.7,50.7,0
7395-XWZOY,20,0,0,3,55.0,1165.55,58.277499999999996,0
7169-YWAMK,72,1,2,2,68.4,4855.35,67.43541666666667,0
3640-PHQXK,31,1,0,0,89.9,2806.9,90.54516129032258,1
6877-LGWXO,18,1,0,0,78.55,1422.65,79.03611111111111,1
6859-RKMZJ,11,1,0,2,55.05,608.15,55.28636363636363,0
2729-VNVAP,33,1,2,3,19.8,641.35,19.434848484848487,0
2957-JIRMN,62,1,1,0,84.45,4959.15,79.98629032258064,0
2049-BAFNW,1,0,0,1,35.9,35.9,35.9,0
3842-QTGDL,16,1,0,2,80.75,1321.3,82.58125,0
7163-OCEQI,22,1,1,1,78.65,1663.75,75.625,0
9782-LGXMC,49,1,0,2,61.75,3024.15,61.71734693877551,0
5975-BAICR,36,1,1,3,63.7,2188.5,60.791666666666664,0
8019-ENHXU,42,1,0,0,99.45,4138.05,98.525,1
5167-GBFRE,4,0,0,2,25.2,102.5,25.625,1
9033-EOXWV,12,1,1,1,74.05,872.65,72.72083333333333,1
4673-KKSLS,31,1,0,0,87.6,2724.25,87.87903225806451,0
4853-OITSN,5,1,0,0,89.15,413.25,82.65,0
9800-OUIGR,66,1,2,3,20.0,1374.2,20.82121212121212,0
1324-NLTJE,15,1,0,3,55.0,757.1,50.473333333333336,1
2324-EFHVG,64,1,2,2,104.4,6692.65,104.57265625,0
7094-MSZAO,10,1,0,3,20.05,218.5,21.85,0
1522-VVDMG,7,1,0,0,89.75,608.8,86.97142857142856,1
6907-CQGPN,29,0,0,0,34.3,1004.75,34.64655172413793,0
0780-XNZFN,57,1,2,2,20.65,1125.6,19.74736842105263,0
0239-OXEXL,46,1,0,1,84.25,3847.6,83.64347826086956,0
2675-IJRGJ,53,1,2,2,19.65,978.0,18.452830188679247,0
7049-GKVZY,17,1,1,3,79.85,1387.35,81.60882352941177,0
8577-QSOCG,38,1,2,1,20.2,746.05,19.632894736842104,0
3721-CNZHX,15,1,1,1,19.8,304.6,20.30666666666667,0
0212-ISBBF,22,0,0,0,50.35,1098.85,49.94772727272727,0
9185-TQCVP,14,1,0,0,85.15,1139.2,81.37142857142858,1
3585-YNADK,57,1,1,2,74.6,4368.95,76.64824561403509,0
5271-DBYSJ,11,1,0,3,79.15,827.7,75.24545454545455,0
1099-GODLO,1,1,2,1,20.35,20.35,20.35,0
6828-HMKWP,12,1,2,2,21.05,262.05,21.837500000000002,0
5567-WSELE,3,1,0,0,94.6,279.55,93.18333333333334,1
1472-TNCWL,36,1,0,0,94.7,3512.5,97.56944444444444,0
8063-RJYNF,16,1,0,0,94.25,1483.25,92.703125,1
0687-ZVTHB,65,1,1,3,72.45,4653.85,71.59769230769231,1
2080-GKCWQ,2,1,0,0,74.95,151.75,75.875,0
9661-ACXBS,42,1,0,0,105.2,4400.75,104.7797619047619,1
2193-SFWQW,72,1,2,2,111.95,8033.1,111.57083333333334,0
5656-JAMLX,62,1,2,2,19.85,1253.65,20.220161290322583,0
3462-BJQQA,6,1,0,0,89.75,552.65,92.10833333333333,0
0442-TDYUO,48,1,2,1,20.05,1036.0,21.583333333333332,0
6733-LRIZX,35,1,2,0,108.95,4025.5,115.01428571428572,0
9503-XJUME,52,1,1,3,19.65,928.4,17.853846153846153,0
4367-NHWMM,1,0,0,1,24.9,24.9,24.9,0
3727-RJMEO,6,1,0,0,82.85,460.25,76.70833333333333,1
3779-OSWCF,71,1,2,3,93.2,6506.15,91.63591549295774,0
6736-DHUQI,67,1,1,2,84.8,5598.3,83.55671641791045,0
3915-ODIYG,60,1,1,0,71.75,4374.55,72.90916666666666,0
1360-RCYRT,23,0,0,2,30.35,678.75,29.51086956521739,0
2724-FJDYW,39,0,1,2,54.85,2191.7,56.197435897435895,0
4451-RWASJ,15,1,1,1,19.5,239.75,15.983333333333333,0
6646-VRFOL,53,1,0,0,103.85,5485.5,103.5,1
3460-TJBWI,24,1,2,1,24.2,609.05,25.37708333333333,0
5917-HBSDW,37,1,0,0,19.35,683.75,18.47972972972973,0
5685-IIXLY,5,1,0,0,83.6,404.2,80.84,1
5671-UUNXD,50,1,1,0,100.65,5189.75,103.795,0
0956-ACVZC,54,1,1,3,94.1,5060.9,93.72037037037036,0
2325-NBPZG,3,1,0,0,74.55,233.65,77.88333333333334,0
4250-ZBWLV,68,1,1,0,108.45,7176.55,105.53750000000001,1
4482-FTFFX,5,1,0,0,56.15,291.45,58.29,0
8859-DZTGQ,33,1,2,1,20.35,689.75,20.901515151515152,0
0440-MOGPM,41,1,1,0,80.55,3263.9,79.60731707317073,0
0020-JDNXP,34,0,1,1,61.25,1993.2,58.62352941176471,0
3752-CQSJI,13,1,0,1,20.45,254.5,19.576923076923077,0
5025-GOOKI,20,1,0,3,18.9,347.65,17.3825,0
4698-KVLLG,51,1,2,3,19.6,967.9,18.978431372549018,0
5095-AESKG,3,1,0,3,91.5,242.95,80.98333333333333,1
2887-JPYLU,41,1,0,2,45.2,1841.9,44.924390243902444,0
4770-QAZXN,13,1,0,3,19.45,232.1,17.853846153846153,0
4896-CPRPF,35,1,2,2,25.45,809.25,23.12142857142857,0
1871-MOWRM,12,1,0,2,80.85,866.45,72.20416666666667,1
9714-EDSUC,4,1,0,1,94.9,360.55,90.1375,0
2027-OAQQC,43,0,0,2,49.05,2076.2,48.283720930232555,1
0282-NVSJS,12,0,0,1,29.3,355.9,29.65833333333333,0
9090-SGQXL,68,1,0,0,105.3,7299.65,107.34779411764706,1
6595-YGXIT,25,1,0,0,88.95,2291.2,91.648,1
7353-YOWFP,7,1,1,1,20.25,129.15,18.45,0
